"RowIDs","ColumnNames","ColumnValues","Term1","Term2","Sentence cooccurrence","Neighbor count","Title cooccurrence","Term1 as String","Term2 as String","Document"
"Row1820","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisolone","The Effect of Hydroxychloroquine Treatment on Blood Sugar Level, Serum Lipid Profile and the Retina in Systemic Lupus Erythematosus Patients"
"Row1992","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,0,0,"hydroxychloroquine","prednisolone","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados Present remarks on retinal toxicity caused by chloroquine and its derivatives"
"Row1992","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,0,0,"hydroxychloroquine","prednisolone","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados Present remarks on retinal toxicity caused by chloroquine and its derivatives"
"Row2010","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisolone","Chloroquine Autophagic Inhibition Rebalances Th17/Treg-Mediated Immunity and Ameliorates Systemic Lupus Erythematosus"
"Row2010","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisolone","Chloroquine Autophagic Inhibition Rebalances Th17/Treg-Mediated Immunity and Ameliorates Systemic Lupus Erythematosus"
"Row2430","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisolone","Protective effect of hydroxychloroquine on rheumatoid arthritis?associated atherosclerosis"
"Row2430","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisolone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisolone","Protective effect of hydroxychloroquine on rheumatoid arthritis?associated atherosclerosis"
"Row5","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,0,0,"hydroxychloroquine","prednisone","The effect of hydroxychloroquine on glucose control and insulin resistance in the prediabetes condition"
"Row5","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,0,0,"hydroxychloroquine","prednisone","The effect of hydroxychloroquine on glucose control and insulin resistance in the prediabetes condition"
"Row263","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Sarcoidosis - Lichenoid Variety"
"Row263","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Sarcoidosis - Lichenoid Variety"
"Row341","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Hidroxicloroquina na hemossiderose pulmonar idiopÃ¡tica â?? Caso clÃnico"
"Row341","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Hidroxicloroquina na hemossiderose pulmonar idiopÃ¡tica â?? Caso clÃnico"
"Row365","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Effects of methotrexate combined with hydroxychloroquine sulfate and prednisone acetate on inflammatory response, immune function and liver and renal function in patients with systemic lupus erythematosus"
"Row365","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Effects of methotrexate combined with hydroxychloroquine sulfate and prednisone acetate on inflammatory response, immune function and liver and renal function in patients with systemic lupus erythematosus"
"Row442","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,0,0,"hydroxychloroquine","prednisone","Actinic reticuloid: case report"
"Row442","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,0,0,"hydroxychloroquine","prednisone","Actinic reticuloid: case report"
"Row489","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Clinical and Immunologic Profiles in Incomplete Lupus Erythematosus and Improvement with Hydroxychloroquine Treatment"
"Row489","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Clinical and Immunologic Profiles in Incomplete Lupus Erythematosus and Improvement with Hydroxychloroquine Treatment"
"Row933","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Enantioselective metabolism of hydroxychloroquine employing rats and mice hepatic microsomes"
"Row933","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Enantioselective metabolism of hydroxychloroquine employing rats and mice hepatic microsomes"
"Row1338","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","A Case of Subacute Cutaneous Lupus Erythematosus in a Patient with Mixed Connective Tissue Disease: Successful Treatment with Plasmapheresis and Rituximab"
"Row1338","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","A Case of Subacute Cutaneous Lupus Erythematosus in a Patient with Mixed Connective Tissue Disease: Successful Treatment with Plasmapheresis and Rituximab"
"Row1416","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","A novel function of artesunate on inhibiting migration and invasion of fibroblast-like synoviocytes from rheumatoid arthritis patients"
"Row1416","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","A novel function of artesunate on inhibiting migration and invasion of fibroblast-like synoviocytes from rheumatoid arthritis patients"
"Row1587","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Diagnosis of Latent Tuberculosis in Patients with Systemic Lupus Erythematosus: T.SPOT.TB versus Tuberculin Skin Test"
"Row1587","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Diagnosis of Latent Tuberculosis in Patients with Systemic Lupus Erythematosus: T.SPOT.TB versus Tuberculin Skin Test"
"Row1716","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Pulmonary Hemosiderosis in Children with Bronchopulmonary Dysplasia"
"Row1716","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","prednisone[CM(OSCAR)]",1,1,0,"hydroxychloroquine","prednisone","Pulmonary Hemosiderosis in Children with Bronchopulmonary Dysplasia"
"Row190","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","primaquine[CM(OSCAR)]",2,0,0,"hydroxychloroquine","primaquine","Hydroxychloroquine, cold urticaria, and the ice bucket challenge: A case report"
"Row190","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","primaquine[CM(OSCAR)]",2,0,0,"hydroxychloroquine","primaquine","Hydroxychloroquine, cold urticaria, and the ice bucket challenge: A case report"
"Row3216","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","probe[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","probe","Risk factors for osteonecrosis severity among Egyptian systemic lupus erythematosus patients: Magnetic resonance imaging (MRI) staging"
"Row3216","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","probe[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","probe","Risk factors for osteonecrosis severity among Egyptian systemic lupus erythematosus patients: Magnetic resonance imaging (MRI) staging"
"Row2793","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","process[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","process","A 16-week multicenter observational study of the efficiency and safety of rheumatoid arthritis therapy with methotrexate"
"Row2793","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","process[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","process","A 16-week multicenter observational study of the efficiency and safety of rheumatoid arthritis therapy with methotrexate"
"Row2058","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","proteasome[PROTEIN(ABNER)]",1,0,0,"hydroxychloroquine","proteasome","Management of Refractory Lupus Nephritis"
"Row2058","ABNER (#1)","PROTEIN","hydroxychloroquine[CM(OSCAR)]","proteasome[PROTEIN(ABNER)]",1,0,0,"hydroxychloroquine","proteasome","Management of Refractory Lupus Nephritis"
"Row2045","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","protein[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","protein","THE EUROPEAN CONGRESS OF RHEUMATOLOGY (PARIS, 11–14 JUNE 2014): PROBLEMS OF RHEUMATOID ARTHRITIS"
"Row2045","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","protein[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","protein","THE EUROPEAN CONGRESS OF RHEUMATOLOGY (PARIS, 11–14 JUNE 2014): PROBLEMS OF RHEUMATOID ARTHRITIS"
"Row772","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","rapamycin[CM(OSCAR)]",1,0,0,"hydroxychloroquine","rapamycin","Persistent lip enlargement: An unusual presentation of lupus erythematosus"
"Row772","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","rapamycin[CM(OSCAR)]",1,0,0,"hydroxychloroquine","rapamycin","Persistent lip enlargement: An unusual presentation of lupus erythematosus"
"Row2837","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","rat cells[CELL_TYPE(ABNER)]",1,1,0,"hydroxychloroquine","rat cells","Correlation of disease activity score using erythrocyte sedimentation rate and C-reactive protein with clinical disease activity index in rheumatoid arthritis patients"
"Row2837","ABNER (#1)","CELL_TYPE","hydroxychloroquine[CM(OSCAR)]","rat cells[CELL_TYPE(ABNER)]",1,1,0,"hydroxychloroquine","rat cells","Correlation of disease activity score using erythrocyte sedimentation rate and C-reactive protein with clinical disease activity index in rheumatoid arthritis patients"
"Row193","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","reduction","Comparative study of efficacy and safety of hydroxychloroquine and chloroquine in polymorphic light eruption: A randomized, double-blind, multicentric study"
"Row193","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","reduction","Comparative study of efficacy and safety of hydroxychloroquine and chloroquine in polymorphic light eruption: A randomized, double-blind, multicentric study"
"Row2500","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","reduction","Effects of Conventional Synthetic Disease-Modifying Antirheumatic Drugs on Response to Periodontal Treatment in Patients with Rheumatoid Arthritis"
"Row2500","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","reduction","Effects of Conventional Synthetic Disease-Modifying Antirheumatic Drugs on Response to Periodontal Treatment in Patients with Rheumatoid Arthritis"
"Row3208","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,2,0,"hydroxychloroquine","reduction","QT dispersion in patients with systemic lupus erythematosus: the impact of disease activity"
"Row3208","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,2,0,"hydroxychloroquine","reduction","QT dispersion in patients with systemic lupus erythematosus: the impact of disease activity"
"Row3740","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","reduction","INVESTIGATION OF IMMUNOGENICITY AND SAFETY OF 23-VALENT POLYSACCHARIDE PNEUMOCOCCAL VACCINE IN PATIENTS WITH SYSTEMIC LUPUS ERYTHEMATOSUS"
"Row3740","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","reduction[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","reduction","INVESTIGATION OF IMMUNOGENICITY AND SAFETY OF 23-VALENT POLYSACCHARIDE PNEUMOCOCCAL VACCINE IN PATIENTS WITH SYSTEMIC LUPUS ERYTHEMATOSUS"
"Row1305","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,0,0,"hydroxychloroquine","retinal","Hydroxychloroquine inhibits CD154 expression in CD4+ T lymphocytes of systemic lupus erythematosus through NFAT, but not STAT5, signaling"
"Row1305","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,0,0,"hydroxychloroquine","retinal","Hydroxychloroquine inhibits CD154 expression in CD4+ T lymphocytes of systemic lupus erythematosus through NFAT, but not STAT5, signaling"
"Row3210","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",2,2,0,"hydroxychloroquine","retinal","QT dispersion in patients with systemic lupus erythematosus: the impact of disease activity"
"Row3210","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",2,2,0,"hydroxychloroquine","retinal","QT dispersion in patients with systemic lupus erythematosus: the impact of disease activity"
"Row3240","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",2,2,0,"hydroxychloroquine","retinal","TIME COURSE OF STRUCTURAL AND FUNCTIONAL CHANGES IN THE MYOCARDIAL ARTERIES OF PATIENTS WITH RHEUMATOID ARTHRITIS TREATED WITH METHOTREXATE AND HYDROXYCHLOROQUINE DURING A 4-YEAR FOLLOW-UP PERIOD"
"Row3240","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",2,2,0,"hydroxychloroquine","retinal","TIME COURSE OF STRUCTURAL AND FUNCTIONAL CHANGES IN THE MYOCARDIAL ARTERIES OF PATIENTS WITH RHEUMATOID ARTHRITIS TREATED WITH METHOTREXATE AND HYDROXYCHLOROQUINE DURING A 4-YEAR FOLLOW-UP PERIOD"
"Row3262","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,0,0,"hydroxychloroquine","retinal","Chronic Heart Failure in Rheumatoid Arthritis Patients (Part III): Effects of Antirheumatic Drugs"
"Row3262","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,0,0,"hydroxychloroquine","retinal","Chronic Heart Failure in Rheumatoid Arthritis Patients (Part III): Effects of Antirheumatic Drugs"
"Row3351","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,1,0,"hydroxychloroquine","retinal","Outcomes of Systemic Lupus Erythematosus in Patients who Discontinue Hydroxychloroquine"
"Row3351","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,1,0,"hydroxychloroquine","retinal","Outcomes of Systemic Lupus Erythematosus in Patients who Discontinue Hydroxychloroquine"
"Row3364","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,1,0,"hydroxychloroquine","retinal","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row3364","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","retinal[CM(OSCAR)]",1,1,0,"hydroxychloroquine","retinal","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row1787","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","retinoid[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","retinoid","Platelet-Rich Plasma (PRP) Rinses for the Treatment of Non-Responding Oral Lichen Planus: A Case Report"
"Row1787","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","retinoid[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","retinoid","Platelet-Rich Plasma (PRP) Rinses for the Treatment of Non-Responding Oral Lichen Planus: A Case Report"
"Row3083","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","role","Minocycline-associated rimmed vacuolar myopathy in a patient with rheumatoid arthritis"
"Row3083","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","role","Minocycline-associated rimmed vacuolar myopathy in a patient with rheumatoid arthritis"
"Row3154","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","role","Improvement of DAS-28 ESR score in Egyptian children and adolescents with juvenile idiopathic arthritis treated with etanercept"
"Row3154","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","role","Improvement of DAS-28 ESR score in Egyptian children and adolescents with juvenile idiopathic arthritis treated with etanercept"
"Row3544","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","role","Determinants of non-nociceptive pain in Rheumatoid Arthritis"
"Row3544","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","role[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","role","Determinants of non-nociceptive pain in Rheumatoid Arthritis"
"Row353","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","sildenafil[CM(OSCAR)]",1,0,0,"hydroxychloroquine","sildenafil","Effects of methotrexate combined with hydroxychloroquine sulfate and prednisone acetate on inflammatory response, immune function and liver and renal function in patients with systemic lupus erythematosus"
"Row353","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","sildenafil[CM(OSCAR)]",1,0,0,"hydroxychloroquine","sildenafil","Effects of methotrexate combined with hydroxychloroquine sulfate and prednisone acetate on inflammatory response, immune function and liver and renal function in patients with systemic lupus erythematosus"
"Row1011","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","sildenafil[CM(OSCAR)]",1,0,0,"hydroxychloroquine","sildenafil","POLYMORPHOUS LIGHT ERUPTION – A REVIEW"
"Row1011","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","sildenafil[CM(OSCAR)]",1,0,0,"hydroxychloroquine","sildenafil","POLYMORPHOUS LIGHT ERUPTION – A REVIEW"
"Row1033","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","sirolimus[CM(OSCAR)]",1,1,0,"hydroxychloroquine","sirolimus","A favorable effect of hydroxychloroquine on glucose and lipid metabolism beyond its anti-inflammatory role"
"Row1033","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","sirolimus[CM(OSCAR)]",1,1,0,"hydroxychloroquine","sirolimus","A favorable effect of hydroxychloroquine on glucose and lipid metabolism beyond its anti-inflammatory role"
"Row1791","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","sirolimus[CM(OSCAR)]",1,0,0,"hydroxychloroquine","sirolimus","Platelet-Rich Plasma (PRP) Rinses for the Treatment of Non-Responding Oral Lichen Planus: A Case Report"
"Row1791","OSCAR (#1)","CM","hydroxychloroquine[CM(OSCAR)]","sirolimus[CM(OSCAR)]",1,0,0,"hydroxychloroquine","sirolimus","Platelet-Rich Plasma (PRP) Rinses for the Treatment of Non-Responding Oral Lichen Planus: A Case Report"
"Row517","NE","PERSON","hydroxychloroquine[PERSON(NE) CM(OSCAR)]","steroid[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroid","Chloroquine reduces hypercoagulability in pancreatic cancer through inhibition of neutrophil extracellular traps"
"Row517","OSCAR","CM","hydroxychloroquine[PERSON(NE) CM(OSCAR)]","steroid[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroid","Chloroquine reduces hypercoagulability in pancreatic cancer through inhibition of neutrophil extracellular traps"
"Row517","OSCAR (#1)","ONT","hydroxychloroquine[PERSON(NE) CM(OSCAR)]","steroid[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroid","Chloroquine reduces hypercoagulability in pancreatic cancer through inhibition of neutrophil extracellular traps"
"Row761","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroid[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroid","Type I Interferon Signature in Primary Antiphospholipid Syndrome: Clinical and Laboratory Associations"
"Row761","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroid[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroid","Type I Interferon Signature in Primary Antiphospholipid Syndrome: Clinical and Laboratory Associations"
"Row1492","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroid[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroid","Myocarditis as a lupus challenge: two case reports"
"Row1492","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroid[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroid","Myocarditis as a lupus challenge: two case reports"
"Row30","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Data on hydroxychloroquine interference with urine laboratory testing"
"Row30","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Data on hydroxychloroquine interference with urine laboratory testing"
"Row135","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","Primary Lymphocytic Cicatricial Alopecia: A Retrospective Analysis of 36 Patients"
"Row135","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","Primary Lymphocytic Cicatricial Alopecia: A Retrospective Analysis of 36 Patients"
"Row444","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Actinic reticuloid: case report"
"Row444","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Actinic reticuloid: case report"
"Row447","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Annular elastolytic giant cell granuloma: A report of 10 cases"
"Row447","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Annular elastolytic giant cell granuloma: A report of 10 cases"
"Row466","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Differential Cytotoxicity Responses by Dog and Rat Hepatocytes to Phospholipogenic Treatments"
"Row466","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Differential Cytotoxicity Responses by Dog and Rat Hepatocytes to Phospholipogenic Treatments"
"Row659","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Combined disease modifying treatment of rheumatoid arthritis with methotrexate and hydroxychloroquine"
"Row659","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Combined disease modifying treatment of rheumatoid arthritis with methotrexate and hydroxychloroquine"
"Row707","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","Therapeutic Drug Monitoring in Rheumatic Diseases"
"Row707","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","Therapeutic Drug Monitoring in Rheumatic Diseases"
"Row745","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","An Uncommon Ocular Finding in Behçet’s Disease: Peripheral Ulcerative Keratitis"
"Row745","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","An Uncommon Ocular Finding in Behçet’s Disease: Peripheral Ulcerative Keratitis"
"Row764","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Type I Interferon Signature in Primary Antiphospholipid Syndrome: Clinical and Laboratory Associations"
"Row764","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Type I Interferon Signature in Primary Antiphospholipid Syndrome: Clinical and Laboratory Associations"
"Row1024","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","A Case of Pancytopenia with Many Possible Causes: How Do You Tell Which is the Right One?"
"Row1024","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","A Case of Pancytopenia with Many Possible Causes: How Do You Tell Which is the Right One?"
"Row1286","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Interferon targeted therapies in systemic lupus erythematosus"
"Row1286","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Interferon targeted therapies in systemic lupus erythematosus"
"Row1431","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","A novel function of artesunate on inhibiting migration and invasion of fibroblast-like synoviocytes from rheumatoid arthritis patients"
"Row1431","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","A novel function of artesunate on inhibiting migration and invasion of fibroblast-like synoviocytes from rheumatoid arthritis patients"
"Row1491","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Myocarditis as a lupus challenge: two case reports"
"Row1491","OSCAR (#1)","ONT","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,1,0,"hydroxychloroquine","steroids","Myocarditis as a lupus challenge: two case reports"
"Row1617","OSCAR","CM","hydroxychloroquine[CM(OSCAR)]","steroids[ONT(OSCAR)]",1,0,0,"hydroxychloroquine","steroids","Chronic Q Fever in Alberta: A Case of Coxiella burnetii Mycotic Aneurysm and Concomitant Vertebral Osteomyelitis"
